"91","batch06_S06",3,8724,20862,6147.4,34354,51670,166790,24224,120210,34462,21273,421550,7983.1,34554,72430,31742,17375,51624,15091,5893.5,6762.4,40619,47836,4405.5,59480,5952,2902800,12477,2150700,20702,64265,15836,35629,82815,87492,23946,11406,612450,82230,22588,24190,141660,10304
"92","batch06_C08",3,9242.9,30146,7125.9,16867,51781,105340,31941,121150,18605,26926,649670,7871.7,17717,57352,19669,11330,70609,11519,6228.1,17935,21341,52159,3856,60189,6010.9,3549200,10496,3136000,20216,68409,14962,24523,39659,244130,20475,29919,771570,93550,24823,14819,145870,9020.3
"93","batch06_C06",3,6863.9,17927,7557.8,8152.5,55219,100700,15184,133780,21665,16096,542160,5540.8,16955,42383,25722,9474.7,49646,15568,6557.8,11734,18965,50343,2528.5,24409,7577.6,5915600,13909,3275600,21704,68746,13333,27147,80142,94427,20551,33780,968380,90598,23729,22308,203300,8607
"94","batch06_S02",3,8767.31428571428,22577,6540.4,15740,35997,86835,16861,206130,20800,15157,821620,10445,20663,49121,22676,19364,33079,12421,7778.6,9315.9,33568,68492,4014.1,22550,7000.7,6947400,9712.6,3241700,30222,79655,16643,28278,66652,237190,15062,36815,741170,79868,28410,18886,280910,9089.9
"95","batch06_C02",3,12142,30273,6405,10229,39814,138460,22992,137860,10323,17419,551670,4819.4,31699,29338,18519,11194,49141,18745,5412.3,9350.8,24420,39807,2677.9,35177,2586.3,4193400,10841,3160800,19628,77898,17317,36105,76888,96570,21803,34941,1055200,58598,15558,25122,171820,11864
"96","batch06_S04",3,9700.75555555556,27529,8106.4,35479,36634,96230,16277,180330,13605,26881,736280,9096.87,24024,49967,31813,27951,34717,14591,9644.7,15977,36162,59139,2658.5,35340,2344.6,3867200,10366,4996800,36428,65477,23892,39468,79896,197360,20844,25515,593020,102940,25067,21562,205030,9669.5
"97","batch06_S08",3,2707,17826,4706.1,6670.5,31300,81434,12901,165350,20151,3646.2,592290,5123.5,21529,53928,23820,22485,17454,5682.6,6104.5,13370.69,34394,61371,4445.6,30039.6,4912.1,10388000,13438,3713700,32297,73686,20260,32653.9,135490,93072,6111.4,23989,922980,88081,25427,6473.4,483400,12022
"98","batch06_C04",3,12157,48970,7557.5,36257,38166,62846,22767,161250,18016,21215,819500,9251.5,18360,25976,19981,20457,64397,16397,4790.2,7747.8,10731,52924,4338.4,50895,6239,2915000,10402,3951900,32382,81136,13937,45418,48327,374050,17440,35088,424530,85841,10265,29529,149130,11262
"99","batch06_C09",3,20498.7,23493,8843.2,18919,85179,116520,19433,137130,13499,21031,631140,8726.1,15406,54677,25638,6581.6,87974,10372.9,6797.34444444444,25826,22521,47539,5750.2,41435,5769.1,3511100,10477,8269800,31439,58313,23819,32150,66844,111520,23481,19668,507440,79130,20010,15595,203030,12774
"100","batch07_C05",4,15492.8222222222,21710,7167.4,29597,64767,100710,92435,223360,12956,46883,435510,22450,11649,110530,79748,11126,72984,12770,3729.1,74320,3790.3,46143,10592,80981,4196.8,2592600,14778,5945000,20621,63858,13520,119100,107370,185820,44950,15857,363610,105550,26915,21111,108710,9648.6
"101","batch07_S03",4,23592,31924,6054.2,23228,37562,55138,55024,172120,17336,29235,481690,8060.5,17063,104150,62822,29027,44643,19666,5040.7,16404,35332,70553,7146.28888888889,22936,6940.1,2782200,13988,2854500,23408,58149,10151.22,129730,74414,57404,24214,20924,774200,40308,32107,31330,107650,13282
"102","batch07_S07",4,20002,42435,5268,33568,38353,79494,61252,216570,27141,31519,603830,9923.46666666667,24225,79605,49055,35628,38409,13336,4047.3,20507,34423,89982,7568.9,31194,5528.5,2721100,10961,2604500,30748,82613,7259.8,119170,52527,290830,24000,25137,612020,114940,32596,22235,96993,10476
"103","batch07_C01",4,63505,40845,4233.7,23695,62088,52390,114440,160100,28894,33009,716910,8773.73333333333,11257,11725,68371,24566,34728,14967,3012.5,19897.2222222222,32270,85373,5865.23,33137,7517.9,2381100,7707.8,2839800,27972,74314,9422.67142857143,145810,94515,129610,27033,41031,497170,81492,18412.44,20419,95494,8191.2
"104","batch07_C10",4,55143,19153,3190.8,49267,57068,242370,124180,137820,20598,37573,820320,8682.42857142857,46230,52201,40684,27578,52043,11456.8222222222,4153,39814,8186.9,102510,5067.03333333333,33052,8576.7,1846300,10584,3901900,31052,77029,8234.66666666667,71319,40623,194490,27841,28327,461720,76310,22920,12944,63859,10913
"105","batch07_C03",4,47524,36039,6856.2,22903,44045,85960,76545,127390,29376,39639,654640,7121.6,21665,27482,61733,27987,48533,19453,4492.975,8379.1,28389,69626,6154.6125,48590,6538.7,2793200,15179,2092600,21596,62592,4883.2,149180,63775,93900,32873,37376,946360,47755,11236,32701,103050,9104.1
"106","batch07_S05",4,23438,23216,5857.3,25138,37351,52640,51137,199240,27555,21263,436530,12494,21955,88928,50558,25022,42871,18496,3186.1,18334,31499,70468,5554.1,25522,9024.8,2633900,11840,2351500,19481,90967,8109.8,115550,52309,141880,19190,21325,618410,78481,34413,26164,88747,13004
"107","batch07_C07",4,50457,21911,7254.3,15553,51731,68121,70207,108280,25654,24069,790190,6101.2,7671.5,31788,53639,16944,58858,15930,4099.65,16362,19533,82042,6690.9375,58034,5926,1671800,13471,3254100,29495,80971,5613.2,68954,39598,244490,24150,44209,438020,95217,14535,22117,77170,9111
"108","batch07_S06",4,22382,26732,7482.1,18945,39595,94402,69445,151740,31788,22551,402830,7893.8,27109,64415,72690,18557,34835,15790,3660.4,11156,34499,65719,7926.67142857143,42485,8011.3,1685800,10306,1533700,24098,109530,9407.12,106590,70512,282350,21180,12656,579320,102270,22380,23834,77348,11563
"109","batch07_C08",4,51960,30015,7795.2,15512,52897,208130,103820,144190,27771,20594,569890,8979.95714285714,31206,39676,41508,15348,54006,8745.8,4424.6,15449,19250,55555,5740,60553,8161.1,2650000,17894,2400500,19369,84853,4592.3,53051,36411,70512,27460,24369,762910,41768,22316,19378,101970,7901.2
"110","batch07_S02",4,22662,21246,6426.7,29868,33636,64580,66557,223480,22052,21655,567570,9128.1,24044,84195,49649,26850,41416,15662,4895.1,20213,30306,70516,6682.28888888889,38742,6829.8,2973300,6004.3,3092600,21389,73336,10799,96981,58721,312710,25639,28323,404520,125190,31191,26207,111580,11071
"111","batch07_S09",4,14988,22909,4763.6,20366,51575,94064,85540,249250,28955,22738,350850,8544.9,39495,84677,61626,25380,24057,9463,2973.1,13602,29511,44240,9083.8,38583,6886,2494800,13857,1188800,22374,80414,10527,103070,64205,218170,23350,10856,661280,79638,19101,21907,123480,14264
"112","batch07_C02",4,35268,42272,6338.7,12714,38688,48791,95495,162540,14579,42063,440810,9369.54285714286,16960,39538,50666,16966,41597,22209,4361.88,20285,20490,48556,5527.125,39422,4381.5,2825900,16757,2479000,19284,79484,14399,147420,72482,94033,29487,23985,849360,52842,16683,32660,105640,11318
"113","batch07_S04",4,23085,27694,5746.7,25128,30702,42648,54999,200040,15290,28179,669570,8930.82857142857,16107,71626,58257,32427,35447,15062,3458.7,16148,31720,80062,6208.88888888889,28941,5726.3,3070100,12682,3369000,28674,68865,9674.3,138020,57662,183890,26018,28493,545470,67687,23991,23869,125510,10662
"114","batch07_S08",4,25340,31078,4974.2,27205,31677,58250,81920,244140,25036,24553,393870,8629.1,16151,88982,44608,27216,34809,9996.8,3418,22266,26282,55830,3378.9,40493,4699.6,2952200,15906,3683500,20013,79288,13289,84993,129060,230800,20644,15257,324290,85447,25742,12015,117490,13803
"115","batch07_S10",4,3205.6,29947,6188.7,23295,38949,94265,60343,277540,32756,19118,447770,8899.6,29371,88752,61552,24433,36206,16012,5402.23333333333,14526,30136,69886,6401.4,21753,8890.3,3057400,9153,2608000,21497,100940,9446.9,94442,74229,310360,22701,16381,363350,120010,32358,28779,122580,10587
"116","batch07_C09",4,33746,16436,7639.5,18143,61081,82008,61768,234130,18222,28525,459720,11747.4875,9159.9,52060,47651,14244,64737,11780.1714285714,3375,35574,18389,51080,8014.9,35557,6598.3,2620800,12848,5656200,20917,75818,15171,91957,65245,313420,27292,13003,421500,109150,17692,16928.8571428571,130700,11793
"117","batch08_C05",4,5349.7,18903,6545.4,18363,57709,59151,76435,235970,20581,19083,483730,16302,9273.9,77576,74287,12855,61442,8136.2,3458,39309,25107.6,46539,13717,48332,8073,3105000,11354,4563300,21568,78997,15777,116750,96432,207060,24525,22455,451780,91277,32116,14793,117120,9459.5
"118","batch08_S03",4,20355,16273,5639.5,24076,38636,119480,42132,221630,38439,25850,421200,12372,30170,94802,63890,24547,41683,16262,3913.225,16209,27146,50751,6886.41111111111,27348,13418,2199400,13624,2519200,19270,97146,8174.5375,104010,70557,155960,18042,17686,549080,81501,29262,23879,90842,12877
"119","batch08_S07",4,21072,36423,5931.4,32940,40959,75522,60971,203030,28263,34503,598000,7409.9,25062,84021,52495,35131,37444,14248,3578.1,19821,33710,83151,5473.5,29700,4548.7,2780500,12999,2436200,25862,77950,9058.83333333333,125410,48417,108220,20868,24364,636670,50603,29065,22855,95033,11514
"120","batch08_C01",4,58521,41648,3673.9,20863,56816,68208,106250,125890,23479,35190,999900,8894.925,15796,16318,66206,29345,40530,14926,4273.98,18413.7777777778,38867,107840,5372.8,27730,6763.7,2588800,18463,2961800,34393,65311,10327.4875,142360,86243,215250,24427,48483,558740,89165,6916.4,24205,101010,10108
"121","batch08_C10",4,47180,24348,3384.2,27247,44427,45692,103650,228680,29606,28597,802730,8930.525,7851.9,62031,36673,24088,39708,12736.22,4891,42753,10785,99687,3774.6,33214,7325.4,2624500,14076,3588700,33544,80625,7215.7,73641,35869,348850,25970,31837,407910,129080,23314,11384,95433,10298
"122","batch08_S01",4,13247,22525,3861.5,26444,39678,63061,49140,213000,27267,25946,426620,9685.8,20014,86630,90603,22249,40425,17943,5287.98,21140,31812,73926,6183.2,21340,7411.7,2700000,10564,1857200,22130,92712,9855.8875,107870,60171,200130,19275,18498,728560,82884,33509,28017,96861,10408
"123","batch08_C03",4,32493,31606,5851.2,20684,43696,60094,71154,132270,21521,32861,617590,10626,20013,25766,63227,24425,46101,19623,4853.8,11451,33414,64221,6154.6125,41351,6590.2,2475100,11525,1858200,25529,78938,8989.72857142857,101510,64643,88767,24736,45267,836230,46943,9245.8,30370,104980,7454.1
"124","batch08_S05",4,18824,22073,6012.85,21832,32806,71980,50085,200330,23995,22292,427890,13741,22439,93228,49079,22714,39246,16804,4444.2,16707,27539,64630,9909.4,28776,8395.4,2550900,13520,2442800,23135,89424,9085,97699,55898,154890,15015,14643,624080,71499,32115,28065,100930,11490
"125","batch08_C07",4,44046,19580,6368.6,19532,49221,59153,83627,116500,23895,33202,623400,8105.6,5804.4,32970,49947,20144,59679,13641,4099.65,19358,15831,67836,11393,69543,6500.2,1784200,10908,3323700,24162,79053,6371.8,63916,51518,114810,22763,28150,501000,53368,11897,22801,87636,8288.6
"126","batch08_S06",4,21557,18556,4656,19280,37026,68936,68944,204780,37202,20941,378350,9581.68888888889,21801,50639,64828,18096,36040,14737,4187.74,14218,33749,59104,7596.21666666667,49002,10472,2062400,11014,1411800,20259,91731,10074.12,87919,59567,321000,13431,14811,478270,136800,21850,23654,93040,9328.8
"127","batch08_C08",4,29607,34481,6546.9,14915,42153,56306,84850,150300,23278,32440,530180,6049.6,16480,49450,45125,18378,45754,9358.8,4492.975,18001,25386,53033,6280.4,48804,6762.1,2227200,15613,2083200,17962,91816,8418.01666666667,53001,32458,169600,21390,31029,680060,73847,24135,20784,94925,8246.9
"128","batch08_S02",4,22799,24498,6125.7,26628,33557,50346,64809,233040,26969,28677,558480,8935.8,13891,83117,49544,25990,38375,18258,5048.3,12172,31973,70029,4886.6,32181,7894.8,2967300,13180,2873200,25152,83859,8118.5,82446,61887,111290,23064,26115,424220,52829,28670,23874,105530,10280
"129","batch08_S09",4,15719,26736,5925.9,20378,43770,78838,80885,220100,31045,31115,339120,7880.3,26676,71564,64492,27963,29355,12218,3168.2,11174,35377,51542,12785,41228,8643.4,2601700,13978,1183900,18419,88709,11312,98839,58275,287410,21110,9101,702760,92611,14339,21155,142310,13604
"130","batch08_S04",4,25061,34582,5685.3,33835,36457,50279,53484,236670,16890,27813,608690,7739.8,18802,63215,61482,35447,29403,14451,5177.3,18121,32926,76222,5398,32817,6693.5,2796400,12399,3433100,31797,68696,10483,112490,59932,212640,24504,23802,504700,81819,22468,21867,114830,10687
"131","batch08_S08",4,24538,29380,7427.5,22598,34843,68038,67361,223510,18266,23527,417260,5708.5,24328,95961,41786,25478,37847,11101,4827.825,21690,26710,56698,6029.7,40675,7066.2,2933700,13174,3505300,20388,79093,7189,79978,117420,158190,20247,13680,349310,63004,26582,18132,118700,14921
"132","batch08_C04",4,39243,25521,7910.2,22432,39478,54476,70059,214850,14421,26333,898330,8704.04,18147,23162,44341,26937,41996,17970,3383.3,10708,13481,79417,5548.7,40279,5792.6,2836200,12232,2913900,27106,76673,12381,106990,43412,231890,22727,41336,472340,84978,9426.6,30186,122100,11274
"133","batch08_S10",4,12356.63,29383,5595.9,24480,34479,110200,67327,292220,24733,21030,412010,8897.71,22937,69082,59174,25087,39125,19994,5467.7,14240,32419,66168,12917,29816,8856.6,3589800,11917,2740800,20328,77608,15960,98445,82020,194380,21497,15299,366670,83200,27293,27623,148320,13996
"134","batch08_C09",4,34368,19149,7496.9,14866,60305,49647,49434,199580,26384,27253,544760,10889.5777777778,9244.9,60001,50027,14942,78167,10700.1555555556,4887.35,30140,18685,58606,4654.9,32349,7089.2,2556500,13516,5409900,20132,67547,13165,87941,55605,352550,22902,16533,396650,107940,22545,14797.1111111111,132590,11498
